,address,region,date_sold,price_sold_sek,price_listed_sek,price_square_meter_sek,residence_type,number_of_rooms,area_size,balcony,floor_number,elevator,year_built,annual_fee_sek,annual_cost_sek,broker_name,brokerage_firm,date_scraped
1102,"Årstavägen 113, 3 tr","Årsta, Stockholms kommun",2023-10-29,4600000,4475000.0,59740,Lägenhet,3.0,77,Ja,3 av 3,True,1948.0,5463,4200,Andreas Langetun,Svensk Fastighetsförmedling Globen
1103,"Karlbergsvägen 80B, 1.5 tr ög",Vasastan,2023-10-29,6995000,6995000.0,114672,Lägenhet,2.0,61,Ja,1,True,1912.0,2826,888,Otilia Håkansson,Fastighetsbyrån Stockholm - Vasastan
1104,Sikvägen 46,"Centrala Tyresö, Tyresö kommun",2023-10-29,2325000,2295000.0,29063,Lägenhet,3.0,80,Ja,6 av 8,True,1963.0,5358,2400,Ella Hedlund,SkandiaMäklarna Tyresö/Älta
1105,Bollmoravägen 42,"Centrala Tyresö, Tyresö kommun",2023-10-29,2575000,2575000.0,28771,Lägenhet,4.0,895,Unknown,1 av 2,True,1963.0,6210,0,Michell Balok,SkandiaMäklarna Tyresö/Älta
1106,Björnclous Väg 19,"Ösmo, Nynäshamns kommun",2023-10-29,1000000,1095000.0,11236,Lägenhet,3.0,89,Unknown,1 av 1,True,1991.0,8074,11400,Albin Persson,Svensk Fastighetsförmedling Nynäshamn
1107,Kullasundsvägen 39,"Kullasund, Vaxholms kommun",2023-10-29,2450000,2450000.0,37405,Lägenhet,2.0,655,Ja,2 av 4,True,1990.0,4185,7572,Björn Westerberg,ERA Ditt Hem Fastighetsförmedling
1108,"Äspholmsvägen 17, 4 tr","Skärholmen, Stockholms kommun",2023-10-29,2210000,2295000.0,27284,Lägenhet,3.0,81,Ja,4 av 7,True,1968.0,4225,0,Per Berglund,Restate
1109,Ljusstöparbacken 1,"Gröndal, Stockholms kommun",2023-10-29,12000000,11695000.0,72508,Lägenhet,6.0,1655,Ja,12 av 12,True,1958.0,8132,16800,Hanna Tairi,Historiska Hem
1110,Gävlegatan 26,Vasastan,2023-10-29,4750000,4795000.0,107955,Lägenhet,2.0,44,Ja,Unknown,False,2017.0,2200,0,Ronni Mleczkovicz,Bergets Ro Fastighetsförmedling
1111,Elias Lönnrots Väg 23,"Blackeberg, Stockholms kommun",2023-10-29,2750000,2595000.0,46610,Lägenhet,2.0,59,Unknown,3 av 3,False,1952.0,3119,0,Federiko Ortiz,Mäklarhuset Bromma
1112,Alpvägen 22,Bromma,2023-10-29,5350000,5295000.0,60795,Lägenhet,4.0,88,Ja,Unknown,False,2007.0,5871,0,Andreas Pettersson,Notar
1113,"Åsögatan 106, 2 tr",Södermalm,2023-10-29,6400000,6250000.0,91429,Lägenhet,3.0,70,Ja,2,True,1999.0,3862,7800,AnnaCarin Brånhammar,Södermäklarna
1114,Fänriksvägen 11,"Barkarbystaden, Järfälla kommun",2023-10-29,2350000,2495000.0,38651,Lägenhet,2.0,608,Ja,2 av 4,True,2011.0,3885,12000,Jason Millado,HusmanHagberg Järfälla
1115,Lojovägen 67,"Rudboda, Lidingö kommun",2023-10-28,6750000,6350000.0,64593,Lägenhet,4.0,1045,Ja,Unknown,False,1973.0,6618,0,Moa Englund,Fastighetsbyrån Lidingö
1116,Optikvägen 7,"Dalénum, Lidingö kommun",2023-10-28,6000000,5750000.0,81081,Lägenhet,3.0,74,Nej,Unknown,False,2016.0,4515,8232,Robert Nilsson,Bjurfors Östermalm/Lidingö
1117,Astrakangatan 100,"Hässelby Gård, Stockholms kommun",2023-10-28,2100000,2200000.0,29167,Lägenhet,3.0,72,Ja,1 av 3,True,1984.0,4769,4700,Joel Wikström,HusmanHagberg Vällingby/Hässelby/Spånga
1118,Tångvägen 46,"Hökmossen/telefonplan, Stockholms kommun",2023-10-28,3075000,2695000.0,54911,Lägenhet,3.0,56,Ja,1 av 3,True,1944.0,4107,8817,Alexander Shahin,Fastighetsbyrån Hägersten/Älvsjö
1119,Tavastgatan 31,"Södermalm Maria, Stockholms kommun",2023-10-28,6650000,5995000.0,107258,Lägenhet,2.0,62,Ja,1 av 3,True,1931.0,1668,0,Adde Duna,Bjurfors Södermalm
1120,"Storvretsvägen 42, 3tr","Skogås, Huddinge kommun",2023-10-28,1600000,1495000.0,26016,Lägenhet,2.0,615,Ja,3 av 5,True,1963.0,3243,0,William Halmstrand,Widerlöv Vasastan/Östermalm
1121,"Krysshammarvägen 20, vån 5","Huvudsta, Solna kommun",2023-10-28,2800000,2695000.0,51282,Lägenhet,2.0,546,Ja,5 av 8,True,1966.0,2595,6000,Jennifer Törnkvist,Fastighetsbyrån Solna
1122,Ormingeringen 77,"Västra Orminge, Nacka kommun",2023-10-28,1730000,1795000.0,28361,Lägenhet,3.0,61,Ja,3 av 3,True,1970.0,5180,0,Maximillian Broman,Fastighetsbyrån Nacka
1123,Frötunagatan 16B,"Grossgärdet, Norrtälje kommun",2023-10-28,1815000,1695000.0,29754,Lägenhet,2.0,61,Ja,3 av 3,True,1959.0,2822,4443,Ann-Sofie Demander,MOHV Norrtälje
1124,Torsplan 8,Vasastan,2023-10-28,17500000,18250000.0,166667,Lägenhet,4.0,105,Ja,Unknown,False,2018.0,8005,0,Erik Wikingskiöld,Notar
1125,"Norrtullsgatan 63, 4tr","Vasastan, Stockholms kommun",2023-10-28,3595000,3595000.0,99861,Lägenhet,2.0,36,Ja,4 av 6,True,1947.0,1885,5900,Niklas Wellmér,Erik Olsson Fastighetsförmedling
1126,Heleneborgsgatan 13D,"Södermalm, Stockholms kommun",2023-10-28,5500000,5395000.0,101852,Lägenhet,3.0,54,Nej,Unknown,False,1911.0,2868,15293,Frida Urciuoli,Erik Olsson Fastighetsförmedling
1127,Näsbylundsvägen 18,"Roslags Näsby, Täby kommun",2023-10-28,2900000,2995000.0,53211,Lägenhet,2.0,545,Ja,2 av 6,True,2014.0,3661,6250,Oscar Hallbygård,MOHV Täby
1128,Hagaesplanaden 76,Vasastan,2023-10-28,8550000,8600000.0,101786,Lägenhet,4.0,84,Ja,7,True,2023.0,4880,3120,Joseph Rashid,Fastighetsbyrån Stockholm - Vasastan
1129,"Sicklastråket 23, 4 tr","Sickla, Nacka kommun",2023-10-28,5700000,5750000.0,84444,Lägenhet,3.0,675,Ja,4 av 5,True,2020.0,4196,12000,Olof Edelsvärd,Länsförsäkringar Fastighetsförmedling Nacka
1130,Dalarövägen 19,"Trångsund, Huddinge kommun",2023-10-28,2125000,2195000.0,51829,Lägenhet,2.0,41,Ja,3 av 4,True,2014.0,2731,7632,Mikael Öberg,Länsförsäkringar Fastighetsförmedling Huddinge
1131,Tulegatan 6D,"Tuletorget, Sundbybergs kommun",2023-10-28,2800000,2695000.0,65116,Lägenhet,1.0,43,Ja,2,True,1936.0,2579,0,Rasmus Logärd,Bergets Ro Fastighetsförmedling
1132,"Inedalsgatan 15, 6/7 tr",Kungsholmen,2023-10-28,2830000,2995000.0,157222,Lägenhet,1.0,18,Nej,6 av 7,True,1911.0,1464,5844,Sanna Rihm,Bjurfors Kungsholmen
1133,"Hantverkargatan 7, 4tr",Kungsholmen,2023-10-28,14800000,15000000.0,118400,Lägenhet,4.0,125,Nej,4 av 6,True,1928.0,4677,8388,Patrik Lundberg,Widerlöv Kungsholmen
1134,Vårflodsgatan 21,"Tyresö Centrum, Tyresö kommun",2023-10-28,3100000,2995000.0,57407,Lägenhet,2.0,54,Ja,5 av 5,True,2018.0,5483,4388,David Hedenström,HusmanHagberg Tyresö/Älta
1135,Tallåsvägen 288,"Kragstalund, Vallentuna kommun",2023-10-28,2100000,1995000.0,37102,Lägenhet,2.0,566,Nej,1 av 2,True,1985.0,4106,0,Cecilia Kåhlin,Länsförsäkringar Fastighetsförmedling Vallentuna
1136,Örby slottsväg 46,Örby Slott,2023-10-28,2100000,2395000.0,42857,Lägenhet,2.0,49,Ja,1 av 5,True,2016.0,3107,4300,Jessica Holappa,HusmanHagberg Älvsjö
1137,Wiboms väg 9,"Huvudsta, Solna kommun",2023-10-28,2650000,2495000.0,56383,Lägenhet,2.0,47,Nej,1 av 8,True,1967.0,2890,4300,Adam Behrer,MOHV Solna
1138,Trollvägen 7,"Kallhäll, Järfälla kommun",2023-10-28,1600000,1695000.0,28070,Lägenhet,2.0,57,Ja,2 av 3,True,1961.0,4054,0,Seydo Aydogan,SkandiaMäklarna Järfälla
1139,Oskarslundsbacken 37,"Liljeholmskajen, Stockholms kommun",2023-10-28,3795000,3795000.0,67768,Lägenhet,2.0,56,Unknown,3 av 10,True,2022.0,3540,5880,Sofia Nilsson Westman,Svensk Fastighetsförmedling Hägersten-Liljeholmen
1140,"Jakobsdalsvägen 29, 3 tr","Nacka Strand, Nacka kommun",2023-10-28,2870000,2795000.0,51250,Lägenhet,2.0,56,Ja,5 av 7,True,,3313,7896,Henrik Hallquist,Svensk Fastighetsförmedling Nacka
1141,Skolvägen 23B,"Enebyberg, Danderyds kommun",2023-10-28,2650000,2795000.0,40769,Lägenhet,2.0,65,Unknown,1 av 3,True,1952.0,5194,0,Jaquline Söderberg,Svensk Fastighetsförmedling Danderyd
1142,"Ormbergsvägen 9, högst upp!","Gröndal, Stockholms kommun",2023-10-28,5495000,4495000.0,82015,Lägenhet,3.0,67,Ja,4 av 4,True,1946.0,4820,0,Alexander von Satzger,Svenska Mäklarhuset Hägersten/Liljeholmen
1143,"Ruddammsbacken 28, 2 tr","Vasastan / Östermalm, Stockholms kommun",2023-10-28,8500000,8200000.0,79439,Lägenhet,4.0,107,Ja,2 av 5,True,1939.0,6695,0,Nermin Kuljanin,FANTASTIC FRANK
1144,"Birkagatan 16C, 4tr",Vasastan,2023-10-28,3400000,2995000.0,100000,Lägenhet,1.0,34,Ja,4 av 4,True,,2147,0,Oscar Hedensjö,BOSTHLM
1145,Wivalliusgatan 13,"Kungsholmen, Stockholms kommun",2023-10-28,4400000,4995000.0,77193,Lägenhet,2.0,57,Nej,2 av 7,True,1961.0,3259,7000,Leif Östlund,Erik Olsson Fastighetsförmedling
1146,Bondegatan 63,Södermalm,2023-10-28,4400000,3995000.0,83019,Lägenhet,1.0,53,Nej,2 av 4,True,1932.0,2932,6000,Charlotta Larsson,Tradition Mäkleri
1147,Ringvägen 112,"Västerhaninge, Haninge kommun",2023-10-28,1660000,1450000.0,29123,Lägenhet,2.0,57,Ja,2 av 3,False,1961.0,3711,7020,Emma Byström,Mäklarhuset Haninge
1148,Trefaldighetsvägen 20 A,"Gribbylund, Täby kommun",2023-10-28,2100000,2000000.0,34942,Lägenhet,3.0,601,Ja,2 av 4,True,19861987.0,4986,0,Johan Hallquist,Mäklarhuset Täby & Danderyd
1149,Tellusborgsvägen 42,"Midsommarkransen, Stockholms kommun",2023-10-28,6700000,7675000.0,73626,Lägenhet,4.0,91,Nej,Unknown,False,2023.0,5738,0,Gustav Westerståhl,Svenska Mäklarhuset Årsta / Enskede
1150,Hammarby Allé 24,"Hammarby Sjöstad, Stockholms kommun",2023-10-28,3250000,3250000.0,72222,Lägenhet,2.0,45,Unknown,0 av 6,True,2009.0,3241,0,Filip Bodnar,Mäklarhuset Hammarby Sjöstad
1151,Rehnsgatan 12A,"Vasastan/Norrmalm, Stockholms kommun",2023-10-28,5800000,5950000.0,118367,Lägenhet,2.0,49,Ja,2 av 3,True,1888.0,2215,9083,Amanda Treutiger,Alicia Edelman Vasastan/Norrmalm
1152,Västra Kasernvägen 6,"Rindö, Vaxholms kommun",2023-10-28,4800000,4995000.0,44444,Lägenhet,4.0,108,Ja,2 av 5,True,19001910.0,5977,12204,Angelica Brehmer,Mäklarhuset Vaxholm
1153,"Badstrandsvägen 24, vån 3 av 3",Stora Essingen,2023-10-27,6900000,6995000.0,89610,Lägenhet,4.0,77,Ja,3 av 3,True,1930.0,3829,12600,Robin Heimberger,Fastighetsbyrån Bromma
1154,Banérgatan 44,"Östermalm, Stockholms kommun",2023-10-27,4550000,3995000.0,142188,Lägenhet,2.0,32,Ja,1,True,1939.0,0,5735,Richard Petersson,Fastighetsbyrån Stockholm – Östermalm
1155,"Tavastgatan 23, 4 tr","Mariaberget, Stockholms kommun",2023-10-27,5560000,5500000.0,135941,Lägenhet,1.0,409,Ja,4 av 4,True,1883.0,2462,11191,Dag Jönsson,Fastighetsbyrån Stockholm - Södermalm
1156,Hasselbacken 2A,"Centrala Väsby, Upplands Väsby kommun",2023-10-27,2705000,2995000.0,27744,Lägenhet,3.0,975,Ja,2 av 5,True,,6339,0,Josefine Simonsson,Bjurfors Upplands Väsby
1157,Magnus Ladulåsgatan 35,"Södermalm, Stockholms kommun",2023-10-27,6200000,5795000.0,86111,Lägenhet,4.0,72,Ja,5 av 6,True,1988.0,3310,9240,Mikael Rantala,Erik Olsson Fastighetsförmedling
1158,"Birkagatan 19, 3tr",Vasastan,2023-10-27,7800000,6990000.0,113043,Lägenhet,2.0,69,Ja,3 av 5,True,1905.0,2531,3000,Martin Monko,Notar
1159,Kopparvägen 19,"Kallhäll, Järfälla kommun",2023-10-27,2900000,3095000.0,25439,Lägenhet,4.0,114,Ja,7 av 8,True,1958.0,6387,7200,André Zadeh,Notar
1160,Bäckvägen 42,"Telefonplan/Midsommarkransen, Stockholms kommun",2023-10-27,3750000,3495000.0,62500,Lägenhet,2.0,60,Ja,2 av 3,True,1942.0,4254,12120,Therese Jarmunger,Erik Olsson Fastighetsförmedling
1161,Melodislingan 26,"Östermalm, Stockholms kommun",2023-10-27,14100000,14950000.0,120513,Lägenhet,4.0,117,Ja,2,True,2019.0,7526,16841,Richard Petersson,Fastighetsbyrån Stockholm – Östermalm
1162,Tollare strand 5,"Tollare, Nacka kommun",2023-10-27,4600000,4695000.0,63448,Lägenhet,3.0,725,Unknown,3,True,2020.0,4111,7188,Tobias Widén,Fastighetsbyrån Nacka
1163,"Glavagatan 23, 2 tr","Farsta, Stockholms kommun",2023-10-27,3100000,3000000.0,36905,Lägenhet,3.0,84,Ja,2 av 4,True,1993.0,5567,0,William Wallsén,Bjurfors Hammarby/Skarpnäck & Farsta
1164,"Idrottsgatan 3, Vån 3","Råsunda, Solna kommun",2023-10-27,3120000,2795000.0,70909,Lägenhet,2.0,44,Ja,3 av 5,True,1938.0,2384,6120,Aleidon Adam,Länsförsäkringar Fastighetsförmedling Solna
1165,Maskinistvägen 13,"Bolinder strand, Järfälla kommun",2023-10-27,2498000,2495000.0,45418,Lägenhet,2.0,55,Ja,5,True,2019.0,3380,12000,André Zadeh,Notar
1166,"Gustafsvägen 14, Vån 3+4","Vasalund/Råsunda, Solna kommun",2023-10-27,7600000,7995000.0,53521,Lägenhet,6.0,142,Ja,4 av 4,True,,7431,8400,Eddie Razaz,HusmanHagberg Solna
1167,"Ekuddsvägen 4, 2tr","Ekudden, Nacka kommun",2023-10-27,3000000,2995000.0,43353,Lägenhet,3.0,692,Ja,2,True,,5077,4800,Niels Sönnergaard,Widerlöv Nacka/Värmdö
1168,Fatburs kvarngata 4,"Södermalm, Stockholms kommun",2023-10-27,5200000,4995000.0,83200,Lägenhet,2.0,625,Ja,4 av 6,True,1991.0,6508,5880,Pim Janjam,Erik Olsson Fastighetsförmedling
1169,Lingvägen 193,"Hökarängen, Stockholms kommun",2023-10-27,2075000,1850000.0,56849,Lägenhet,1.0,365,Nej,-1 av 3,True,1964.0,2090,0,Michael Schönning,Länsförsäkringar Fastighetsförmedling Stockholm - Farsta
1170,Vintergatan 2D,"Storskogen, Sundbybergs kommun",2023-10-27,3400000,3195000.0,73913,Lägenhet,2.0,46,Ja,3 av 6,True,2019.0,3482,0,Safa Kvist,Svenska Mäklarhuset Sundbyberg
1171,"Sveavägen 139, 2tr","Vasastan, Stockholms kommun",2023-10-27,6950000,6995000.0,95205,Lägenhet,3.0,73,Ja,2 av 5,True,1927.0,3359,9360,Elin Klockarås,Erik Olsson Fastighetsförmedling
1172,Värtavägen 33,"Gärdet/Östermalm, Stockholms kommun",2023-10-27,3295000,3295000.0,74886,Lägenhet,2.0,44,Nej,0,True,1934.0,2080,7360,Subhan Kaki,Erik Olsson Fastighetsförmedling
1173,Sågverksvägen 31,"Östertälje, Södertälje kommun",2023-10-27,2825000,2995000.0,34036,Lägenhet,4.0,83,Ja,2,True,2021.0,5094,11650,Daniel Varli,Fastighetsbyrån Södertälje
1174,Nockeby backe 4,Bromma,2023-10-27,4795000,4795000.0,51559,Lägenhet,4.0,93,Ja,1 av 6,True,2016.0,5973,9000,Rebecca Bloss,Bjurfors Bromma
1175,Sofielundsplan 57,"Blåsut, Stockholms kommun",2023-10-27,2500000,2495000.0,58140,Lägenhet,2.0,43,Ja,1 av 3,True,1944.0,3032,6000,Alfred Gunnarsson,Länsförsäkringar Fastighetsförmedling Stockholm - Enskede
1176,Bävervägen 40,Bromma,2023-10-27,6900000,6595000.0,60526,Lägenhet,3.0,114,Ja,3 av 3,True,1992.0,7298,6000,Daniel Andersson,Bjurfors Bromma
1177,"Lina Sandells plan 2, vån 7!","Fruängen, Stockholms kommun",2023-10-27,3025000,2995000.0,44485,Lägenhet,3.0,68,Ja,7 av 8,True,1955.0,5116,6457,David Hedlund,Svenska Mäklarhuset Hägersten/Liljeholmen
1178,Lindhagensterrassen 27,"Lindhagen, Stockholms kommun",2023-10-27,6590000,6850000.0,82375,Lägenhet,3.0,80,Ja,4 av 15,True,2010.0,3518,12972,Jonna Sarstedt,Fastighetsbyrån Stockholm - Kungsholmen
1179,Åsögatan 192,"Sofia, Stockholms kommun",2023-10-27,5000000,4795000.0,86207,Lägenhet,2.0,58,Unknown,1,True,1930.0,2999,8840,Emma Ahlstedt,Fastighetsbyrån Stockholm - Södermalm
1180,Vidbynäs allé 17A,"Nykvarn, Nykvarns kommun",2023-10-27,2750000,2750000.0,29570,Lägenhet,3.0,93,Nej,Unknown,False,2020.0,4755,20466,Johanna Enström,Fastighetsbyrån Nykvarn
1181,Sylvangatan 5,"Haga Norra, Solna kommun",2023-10-27,2050000,1950000.0,85417,Lägenhet,1.0,24,Ja,4,True,2021.0,2040,4308,Hamilton Elander,Notar
1182,Apoteksvägen 2,"Centralt, Österåkers kommun",2023-10-27,1575000,1650000.0,35795,Lägenhet,1.0,44,Ja,2 av 3,True,1953.0,3384,3000,Patrik Linnros,Länsförsäkringar Fastighetsförmedling Österåker
1183,"Åsvägen 5, vån 4 av 4","Råsunda/Vasalund, Solna kommun",2023-10-27,3625000,,69712,Lägenhet,2.0,52,Ja,4 av 4,True,1948.0,3657,5256,Andreas Hansson,MOHV Solna
1184,Pingstvägen 31,"Telefonplan/Midsommarkransen, Stockholms kommun",2023-10-27,2300000,2295000.0,65714,Lägenhet,1.0,35,Nej,2 av 3,True,1940.0,2565,11160,Elie Sabbagh,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten
1185,Granitvägen 12A,"Tyresö Centrum, Tyresö kommun",2023-10-27,2085000,2195000.0,23427,Lägenhet,4.0,89,Ja,1 av 3,True,1964.0,5711,0,David Hedenström,HusmanHagberg Tyresö/Älta
1186,Gamla Enköpingsvägen 182,"Ursvik, Sundbybergs kommun",2023-10-27,3000000,2695000.0,46875,Lägenhet,3.0,64,Ja,6 av 6,True,2016.0,3533,0,Johanna Markbäck Zeilon,HusmanHagberg Sundbyberg
1187,Gränsvägen 206,Spånga,2023-10-27,2880000,2795000.0,34699,Lägenhet,3.0,83,Nej,1 av 2,True,1986.0,5074,3078,Niclas Holmberg,Svenska Mäklarhuset Vällingby
1188,Storgatan 29A,"Gamla Huvudsta, Solna kommun",2023-10-27,1950000,1995000.0,55714,Lägenhet,1.0,35,Nej,Unknown,False,1948.0,2146,0,Jonathan Rappel,Länsförsäkringar Fastighetsförmedling Solna
1189,"Fornminnesvägen 28, 1 tr","Centrum, Vallentuna kommun",2023-10-27,1900000,1895000.0,29141,Lägenhet,2.0,652,Unknown,2 av 3,True,1966.0,3527,6300,Eric Runbäck,Fastighetsbyrån Vallentuna
1190,"Slåttervallsgatan 3, 4 tr","Norra Djurgårdsstaden, Stockholms kommun",2023-10-27,7650000,7695000.0,93293,Lägenhet,4.0,82,Ja,4 av 7,True,2016.0,4487,11500,Christoffer Perenkranz,Fastighetsbyrån Stockholm – Norra Djurgårdsstaden
1191,"Nynäsvägen 321, 2tr",Enskede,2023-10-27,8200000,7650000.0,57343,Lägenhet,5.0,143,Nej,2 av 2,True,1926.0,6346,11976,Sebastian Broström,Bjurfors Enskede
1192,Stallgatan 4A,"Centralt, Upplands Väsby kommun",2023-10-27,1685000,1495000.0,22171,Lägenhet,3.0,76,Ja,7 av 7,True,1973.0,4330,6720,Susanne Aalto,Länsförsäkringar Fastighetsförmedling Upplands Väsby
1193,Asteroidvägen 19 D,"Solbacka, Norrtälje kommun",2023-10-27,2000000,2200000.0,24691,Lägenhet,4.0,81,Ja,2 av 2,True,2014.0,5808,9000,Mattias Åhman,Åhman Mäkleri AB
1194,Dansbanevägen 3,"Åkersberga Centralt, Österåkers kommun",2023-10-27,1795000,1895000.0,51286,Lägenhet,1.0,35,Ja,2 av 5,True,2020.0,2529,0,Joakim Torkelsson,Fastighetsbyrån Åkersberga
1195,Torphagsvägen 8,"Ekhagen, Stockholms kommun",2023-10-27,2900000,2695000.0,80556,Lägenhet,2.0,36,Nej,1 av 4,True,1935.0,2051,8350,Fredrik Flodin,Alicia Edelman Fastighetsmäkleri
1196,"Östervägen 14 B, 4/4 tr","Råsunda, Solna kommun",2023-10-27,3060000,2795000.0,72857,Lägenhet,2.0,42,Ja,4 av 4,True,1938.0,2678,4500,Adam Bäckström,Svenska Mäklarhuset Solna
1197,Stockholmsvägen 24A,Märsta,2023-10-27,1995500,1995000.0,27909,Lägenhet,3.0,715,Ja,2 av 3,True,1959.0,4509,6720,Nils Lagerlöf,HusmanHagberg Sigtuna
1198,Falugatan 13,"Vasastan Rödabergen, Stockholms kommun",2023-10-27,3090000,3150000.0,98095,Lägenhet,1.0,315,Nej,1 av 5,True,1925.0,2274,0,Nadine Ekstrand,HusmanHagberg Vasastan
1199,Östgötagatan 33,"Södermalm, Stockholms kommun",2023-10-27,5350000,5225000.0,97273,Lägenhet,2.0,55,Nej,1,True,1912.0,2274,5301,Konstantin Dallas,Historiska Hem
1200,Östgötagatan 33,"Södermalm, Stockholms kommun",2023-10-27,5350000,5225000.0,97273,Lägenhet,2.0,55,Nej,1,True,1912.0,2274,5301,Konstantin Dallas,Historiska Hem
1201,Larsbodavägen 57,"Farsta, Stockholms kommun",2023-10-27,2875000,2495000.0,37829,Lägenhet,3.0,76,Ja,Unknown,False,1959.0,4759,6624,Michael Schönning,Länsförsäkringar Fastighetsförmedling Stockholm - Farsta
1202,Vigelsjövägen 8A,"Norrtälje, Norrtälje kommun",2023-10-27,1250000,1250000.0,16600,Lägenhet,3.0,753,Ja,1 av 3,True,1972.0,3865,0,Bobby Levison,Fastighetsbyrån Norrtälje
1203,Stambanevägen 30,"Stuvsta Centrum, Huddinge kommun",2023-10-27,2900000,2995000.0,49153,Lägenhet,2.0,59,Ja,3 av 3,True,2020.0,3933,5500,Fredrik Edsberg,HusmanHagberg Huddinge
1204,Granitvägen 6A,"Tyresö Centrum, Tyresö kommun",2023-10-27,1350000,1575000.0,50000,Lägenhet,1.0,27,Nej,1 av 3,True,1964.0,1733,0,David Hedenström,HusmanHagberg Tyresö/Älta
1205,Västra vägen 23,"Rudviken, Solna kommun",2023-10-27,3400000,3495000.0,43590,Lägenhet,3.0,78,Ja,2 av 3,True,1985.0,3582,6500,Hampus Häggström,Svenska Mäklarhuset Solna
1206,Rönninge Torg 13,"Rönninge, Salems kommun",2023-10-27,5250000,5495000.0,49065,Lägenhet,5.0,107,Ja,4 av 4,True,2016.0,6807,3600,Patrik Alwin,Pia Andersson Fastighetsbyrå AB
1207,"Skönviksvägen 305, 2 tr",Stureby,2023-10-27,3990000,3595000.0,57826,Lägenhet,3.0,69,Nej,2 av 3,True,1952.0,5084,9624,Angela Hamstad,Notar
1208,"Gröndalsvägen 54, vån 1","Gröndal, Stockholms kommun",2023-10-27,3900000,3795000.0,65000,Lägenhet,2.0,60,Ja,Unknown,False,1951.0,3718,0,Nicklas Talvitie,Notar
1209,"Lundagatan 44A, 2 tr",Södermalm,2023-10-27,3200000,2995000.0,106667,Lägenhet,1.0,30,Nej,1 av 4,True,1930.0,1589,9180,Mattias Abramsson,Svenska Mäklarhuset Hammarby Sjöstad
1210,"Kubbegatan 15, 3tr","Sköndal, Stockholms kommun",2023-10-27,2800000,2875000.0,40580,Lägenhet,3.0,69,Ja,3 av 3,True,1954.0,3928,7200,Per Knaust,Notar
1211,Kantarellvägen 8,"Bällstaberg, Vallentuna kommun",2023-10-27,3400000,3495000.0,33074,Lägenhet,4.0,1028,Ja,2 av 2,True,1999.0,6361,18000,Jesper Lindqvist,HusmanHagberg Vallentuna
1212,Hugingatan 21,"Valsta, Sigtuna kommun",2023-10-27,1650000,1850000.0,18539,Lägenhet,4.0,89,Ja,3 av 3,True,1971.0,6614,4200,Marie Karademir,Bjurfors Sigtuna/Märsta
1213,"Ola Hanssonsgatan 7, 2tr",Kungsholmen,2023-10-27,2650000,2495000.0,98148,Lägenhet,1.0,27,Ja,2,True,1934.0,2014,6468,David Rågberg,Svensk Fastighetsförmedling Sthlm Kungsholmen
1214,Serenadvägen 16,"Nacka Forum, Nacka kommun",2023-10-27,2220000,1695000.0,47234,Lägenhet,2.0,47,Unknown,6,True,1990.0,3494,10296,Staffan John,Svensk Fastighetsförmedling Nacka
1215,Slipargränd 3,"Kallhäll, Järfälla kommun",2023-10-27,1750000,1895000.0,24306,Lägenhet,3.0,72,Ja,2 av 3,True,1959.0,4842,0,Egor Peshkov,Svensk Fastighetsförmedling Järfälla
1216,Kavelbrovägen 6,"Älvsjö/långbro Park, Stockholms kommun",2023-10-27,4995000,4995000.0,52031,Lägenhet,4.0,96,Ja,2 av 4,True,2013.0,6252,11160,Christofer Svensson,Fastighetsbyrån Hägersten/Älvsjö
1217,Rosengårdsvägen 45,"Rosengården, Vallentuna kommun",2023-10-27,1100000,1195000.0,19856,Lägenhet,1.0,554,Unknown,Unknown,False,1969.0,4435,0,Anna Fernros,Jägholm Norrortsmäklarna
1218,Mönsterstigen 3,"Södertälje, Södertälje kommun",2023-10-27,2000000,2195000.0,20202,Lägenhet,4.0,99,Unknown,Unknown,False,1983.0,6297,4800,Andreas Özgun,Svensk Fastighetsförmedling Södertälje
1219,Kopparvägen 51,"Kallhäll, Järfälla kommun",2023-10-27,1700000,1895000.0,21935,Lägenhet,3.0,775,Ja,1,True,,5001,5040,Sandra Nothin,Svensk Fastighetsförmedling Järfälla
1220,Björnbergsvägen 15C,"Kummelnäs, Nacka kommun",2023-10-27,1850000,1895000.0,59677,Lägenhet,1.0,31,Unknown,Unknown,False,2016.0,2087,5000,Isak Kanon,Fastighetsbyrån Nacka
1221,Solskensvägen 15,"Tullinge, Botkyrka kommun",2023-10-27,2250000,2295000.0,23936,Lägenhet,4.0,94,Ja,1 av 7,True,1982.0,7080,6600,Alexander Lindeberg,Svensk Fastighetsförmedling Botkyrka/Salem
1222,Gaffelseglet 37,"Vega, Haninge kommun",2023-10-27,1810000,1895000.0,51714,Lägenhet,2.0,35,Ja,2 av 4,True,2019.0,3474,4800,Jimmy Rossetti,Svensk Fastighetsförmedling Haninge
1223,Råsundavägen 127,"Gamla Råsunda, Solna kommun",2023-10-27,2520000,2295000.0,81290,Lägenhet,1.0,31,Unknown,1,False,1912.0,1361,0,Robert Sundström,SkandiaMäklarna Solna
1224,Skälderviksplan 5,"Årsta, Stockholms kommun",2023-10-27,2900000,2495000.0,50000,Lägenhet,2.0,58,Ja,1 av 3,True,1952.0,4505,6600,Kalle Gudmundsson,Svensk Fastighetsförmedling Globen
