,price_sold_sek,number_of_rooms,area_size,has_elevator,year_built,annual_fee_sek,annual_cost_sek,region_processed_bromma,region_processed_centrala sundbyberg,region_processed_gröndal,region_processed_hammarby sjöstad,region_processed_kungsholmen,region_processed_råsunda,region_processed_södermalm,region_processed_vasastan,region_processed_årsta,region_processed_östermalm,has_balcony_nej,has_balcony_unknown,cleaned_floor_number,brokerage_firm_processed_erik olsson fastighetsförmedling,brokerage_firm_processed_fastighetsbyrån stockholm - södermalm,brokerage_firm_processed_länsförsäkringar fastighetsförmedling solna,brokerage_firm_processed_notar,brokerage_firm_processed_tradition mäkleri
1024,3120000,2.0,44.0,True,1938.0,2384.0,6120.0,False,False,False,False,False,True,False,False,False,False,False,False,3.0,False,False,True,False,False
1025,2498000,2.0,55.0,True,2019.0,3380.0,12000.0,False,False,False,False,False,False,False,False,False,False,False,False,5.0,False,False,False,True,False
1026,5200000,2.0,625.0,True,1991.0,6508.0,5880.0,False,False,False,False,False,False,True,False,False,False,False,False,4.0,True,False,False,False,False
1027,2075000,1.0,365.0,True,1964.0,2090.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,-1.0,False,False,False,False,False
1028,3400000,2.0,46.0,True,2019.0,3482.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
1029,6950000,3.0,73.0,True,1927.0,3359.0,9360.0,False,False,False,False,False,False,False,True,False,False,False,False,2.0,True,False,False,False,False
1030,3295000,2.0,44.0,True,1934.0,2080.0,7360.0,False,False,False,False,False,False,False,False,False,False,True,False,0.0,True,False,False,False,False
1031,2825000,4.0,83.0,True,2021.0,5094.0,11650.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1032,4795000,4.0,93.0,True,2016.0,5973.0,9000.0,True,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
1033,2500000,2.0,43.0,True,1944.0,3032.0,6000.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
1034,6900000,3.0,114.0,True,1992.0,7298.0,6000.0,True,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
1035,3025000,3.0,68.0,True,1955.0,5116.0,6457.0,False,False,False,False,False,False,False,False,False,False,False,False,7.0,False,False,False,False,False
1036,6590000,3.0,80.0,True,2010.0,3518.0,12972.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
1037,5000000,2.0,58.0,True,1930.0,2999.0,8840.0,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,True,False,False,False
1038,2750000,3.0,93.0,False,2020.0,4755.0,20466.0,False,False,False,False,False,False,False,False,False,False,True,False,2.887225456425611,False,False,False,False,False
1039,2050000,1.0,24.0,True,2021.0,2040.0,4308.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,True,False
1040,1575000,1.0,44.0,True,1953.0,3384.0,3000.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1041,3625000,2.0,52.0,True,1948.0,3657.0,5256.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
1042,2300000,1.0,35.0,True,1940.0,2565.0,11160.0,False,False,False,False,False,False,False,False,False,False,True,False,2.0,False,False,False,False,False
1043,2085000,4.0,89.0,True,1964.0,5711.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
1044,3000000,3.0,64.0,True,2016.0,3533.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False
1045,2880000,3.0,83.0,True,1986.0,5074.0,3078.0,False,False,False,False,False,False,False,False,False,False,True,False,1.0,False,False,False,False,False
1046,1950000,1.0,35.0,False,1948.0,2146.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,2.789031804879574,False,False,True,False,False
1047,1900000,2.0,652.0,True,1966.0,3527.0,6300.0,False,False,False,False,False,False,False,False,False,False,False,True,2.0,False,False,False,False,False
1048,7650000,4.0,82.0,True,2016.0,4487.0,11500.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
1049,8200000,5.0,143.0,True,1926.0,6346.0,11976.0,False,False,False,False,False,False,False,False,False,False,True,False,2.0,False,False,False,False,False
1050,1685000,3.0,76.0,True,1973.0,4330.0,6720.0,False,False,False,False,False,False,False,False,False,False,False,False,7.0,False,False,False,False,False
1051,2000000,4.0,81.0,True,2014.0,5808.0,9000.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1052,1795000,1.0,35.0,True,2020.0,2529.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1053,2900000,2.0,36.0,True,1935.0,2051.0,8350.0,False,False,False,False,False,False,False,False,False,False,True,False,1.0,False,False,False,False,False
1054,3060000,2.0,42.0,True,1938.0,2678.0,4500.0,False,False,False,False,False,True,False,False,False,False,False,False,4.0,False,False,False,False,False
1055,1995500,3.0,715.0,True,1959.0,4509.0,6720.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1056,3090000,1.0,315.0,True,1925.0,2274.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,1.0,False,False,False,False,False
1057,5350000,2.0,55.0,True,1912.0,2274.0,5301.0,False,False,False,False,False,False,True,False,False,False,True,False,1.0,False,False,False,False,False
1058,2875000,3.0,76.0,False,1959.0,4759.0,6624.0,False,False,False,False,False,False,False,False,False,False,False,False,2.5143762001751924,False,False,False,False,False
1059,1250000,3.0,753.0,True,1972.0,3865.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
1060,2900000,2.0,59.0,True,2020.0,3933.0,5500.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
1061,3400000,3.0,78.0,True,1985.0,3582.0,6500.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1062,5250000,5.0,107.0,True,2016.0,6807.0,3600.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
1063,3990000,3.0,69.0,True,1952.0,5084.0,9624.0,False,False,False,False,False,False,False,False,False,False,True,False,2.0,False,False,False,True,False
1064,3900000,2.0,60.0,False,1951.0,3718.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,2.9713861967600934,False,False,False,True,False
1065,3200000,1.0,30.0,True,1930.0,1589.0,9180.0,False,False,False,False,False,False,True,False,False,False,True,False,1.0,False,False,False,False,False
1066,2800000,3.0,69.0,True,1954.0,3928.0,7200.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,True,False
1067,3400000,4.0,1028.0,True,1999.0,6361.0,18000.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1068,1650000,4.0,89.0,True,1971.0,6614.0,4200.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
1069,2650000,1.0,27.0,True,1934.0,2014.0,6468.0,False,False,False,False,True,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1070,2220000,2.0,47.0,True,1990.0,3494.0,10296.0,False,False,False,False,False,False,False,False,False,False,False,True,6.0,False,False,False,False,False
1071,1750000,3.0,72.0,True,1959.0,4842.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1072,4995000,4.0,96.0,True,2013.0,6252.0,11160.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1073,1100000,1.0,554.0,False,1969.0,4435.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,3.0095242150980397,False,False,False,False,False
1074,2000000,4.0,99.0,False,1983.0,6297.0,4800.0,False,False,False,False,False,False,False,False,False,False,False,True,2.6287370355657984,False,False,False,False,False
1075,1850000,1.0,31.0,False,2016.0,2087.0,5000.0,False,False,False,False,False,False,False,False,False,False,False,True,3.592608972898571,False,False,False,False,False
1076,2250000,4.0,94.0,True,1982.0,7080.0,6600.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
1077,1810000,2.0,35.0,True,2019.0,3474.0,4800.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1078,2520000,1.0,31.0,False,1912.0,1361.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False
1079,2900000,2.0,58.0,True,1952.0,4505.0,6600.0,False,False,False,False,False,False,False,False,True,False,False,False,1.0,False,False,False,False,False
1080,3525000,1.0,385.0,True,1926.0,2335.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,2.0,False,False,False,False,False
1081,1700000,1.0,25.0,False,2023.0,2082.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,3.8557261007994548,False,False,False,False,False
1082,5420000,3.0,61.0,False,1912.0,4119.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,2.0,False,False,False,False,False
1083,3995000,3.0,72.0,True,1949.0,4243.0,7800.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1084,1895000,2.0,61.0,True,1990.0,4436.0,15600.0,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False
1085,2055000,3.0,915.0,True,1985.0,6072.0,25488.0,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False
1086,2050000,2.0,53.0,True,2013.0,3591.0,6598.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
1087,3500000,3.0,80.0,True,2014.0,5260.0,6000.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
1088,1460000,1.0,40.0,True,1959.0,2608.0,3600.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
1089,1900000,3.0,76.0,True,2017.0,4119.0,3600.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
1090,2125000,4.0,834.0,True,1965.0,4507.0,7692.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
1091,1550000,2.0,82.0,False,1986.0,6074.0,4800.0,False,False,False,False,False,False,False,False,False,False,False,True,2.944410060721669,False,False,False,False,False
1092,2700000,1.0,31.0,True,1932.0,2556.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
1093,2200000,2.0,595.0,True,1984.0,4145.0,6240.0,False,False,False,False,False,False,False,False,False,False,False,True,2.0,False,False,False,False,False
1094,20000000,5.0,287.0,False,1901.0,7494.0,0.0,False,False,False,False,False,False,False,False,False,True,False,True,2.0,False,False,False,False,False
1095,5475000,3.0,81.0,True,1967.0,3717.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,True,False
1096,5025000,3.0,77.0,True,1946.0,5218.0,5600.0,False,True,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1097,2785000,1.0,28.0,True,1931.0,1844.0,5880.0,False,False,False,False,False,False,True,False,False,False,True,False,3.0,True,False,False,False,False
1098,1570000,1.0,355.0,False,1961.0,2845.0,4200.0,False,False,False,False,False,False,False,False,False,False,True,False,2.7935633867305043,False,False,False,False,False
1099,2500000,2.0,505.0,True,1997.0,4450.0,4800.0,False,False,False,False,False,False,False,False,False,False,True,False,1.0,False,False,False,False,False
1100,5500000,3.0,65.0,True,1939.0,4019.0,12120.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,True,False,False,False,False
1101,5675000,2.0,61.0,True,1991.0,4022.0,6000.0,False,False,False,False,False,False,True,False,False,False,False,False,6.0,False,False,False,False,False
1102,8300000,3.0,58.0,True,1881.0,2312.0,4500.0,False,False,False,False,False,False,False,False,False,True,False,False,3.0,False,False,False,False,False
1103,5530000,3.0,915.0,True,1973.0,4222.0,6600.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
1104,3175000,4.0,73.0,True,1962.0,4612.0,4800.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1105,7300000,3.0,855.0,True,2014.0,5143.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
1106,3910000,2.0,59.0,True,2023.0,3762.0,6490.0,False,False,False,False,False,False,False,False,False,False,True,False,1.0,False,False,False,False,False
1107,3000000,1.0,287.0,True,1934.0,2618.0,0.0,False,False,False,False,True,False,False,False,False,False,True,False,6.0,False,False,False,False,False
1108,3030000,3.0,76.0,True,1960.0,4384.0,3600.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1109,12300000,4.0,124.0,True,1924.0,4585.0,0.0,False,False,False,False,False,False,True,False,False,False,True,False,4.0,False,False,False,True,False
1110,1940000,2.0,62.0,True,1984.0,4527.0,10820.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
1111,4200000,2.0,67.0,False,1985.0,3822.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,3.5210707764492426,False,False,False,False,False
1112,2825000,5.0,101.0,False,1996.0,5603.0,37884.0,False,False,False,False,False,False,False,False,False,False,False,True,1.561419107134352,False,False,False,False,False
1113,2990000,1.0,28.0,True,1938.0,1645.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1114,4990000,5.0,1032.5,True,1982.0,6351.0,8075.0,False,False,False,False,False,False,False,False,False,False,False,False,6.0,True,False,False,False,False
1115,8850000,4.0,92.0,True,1967.0,4206.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,8.0,False,False,False,True,False
1116,4460000,2.0,375.0,True,1936.0,2394.0,5600.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1117,1700000,1.0,36.0,False,1971.0,1967.0,2400.0,False,False,False,False,False,False,False,False,False,False,True,False,3.0008268763626056,False,False,False,False,False
1118,4350000,1.0,367.0,False,1891.0,1504.0,0.0,False,False,False,False,False,False,False,True,False,False,True,False,2.352978757287577,False,False,False,False,False
1119,1595000,2.0,53.0,False,2006.0,5657.0,3500.0,False,False,False,False,False,False,False,False,False,False,False,False,3.2918638319933926,False,False,False,False,False
1120,1450000,1.0,287.0,True,1955.0,1862.0,3000.0,False,False,False,False,False,False,False,False,False,False,True,False,1.0,False,False,False,False,False
1121,5900000,2.0,62.0,True,1926.0,2195.0,5500.0,False,False,False,False,False,False,False,True,False,False,False,True,5.0,False,False,False,False,False
1122,20000000,5.0,287.0,False,1979.0,8910.0,0.0,False,False,False,False,False,False,False,False,False,True,False,True,1.0,False,False,False,False,False
1123,4025000,2.0,70.0,False,1989.0,3163.0,7320.0,False,False,False,False,False,False,False,False,False,False,True,False,3.283184191227246,True,False,False,False,False
1124,13800000,4.0,130.0,True,1898.0,5717.0,0.0,False,False,False,False,False,False,False,False,False,True,True,False,1.0,False,False,False,False,False
1125,6200000,2.0,65.0,True,2017.0,3250.0,7200.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
1126,9600000,4.0,105.0,False,1922.0,6434.0,19800.0,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False
1127,3640000,3.0,54.0,False,1946.0,4200.0,5700.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
1128,4450000,2.0,52.0,True,1942.0,3066.0,8000.0,False,False,False,False,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False
1129,4360000,2.0,44.0,False,1894.0,2975.0,13800.0,False,False,False,False,False,False,True,False,False,False,False,True,1.6931969896273067,False,False,False,False,False
1130,2995000,2.0,45.0,True,1945.0,2854.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1131,10225000,3.0,85.0,True,1910.0,4088.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,3.0,False,False,False,False,False
1132,3540000,2.0,625.0,True,2002.0,5020.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,-1.0,False,False,False,False,False
1133,5250000,3.0,75.0,False,2021.0,4393.0,5400.0,False,False,False,False,False,False,False,False,False,False,True,False,3.848169238050133,False,False,False,False,False
1134,7800000,3.0,65.0,True,1913.0,3312.0,6960.0,False,False,False,False,False,False,True,False,False,False,False,False,4.0,False,False,False,True,False
1135,1100000,3.0,90.0,True,1991.0,7258.0,4200.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
1136,2800000,2.0,48.0,True,2023.0,3718.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
1137,2950000,2.0,54.0,True,2019.0,4230.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,1.0,False,False,False,True,False
1138,10200000,3.0,90.0,True,1932.0,4919.0,8868.0,False,False,False,False,False,False,False,False,False,True,False,False,5.0,False,False,False,False,False
1139,1960000,3.0,73.0,True,1976.0,4240.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
1140,2450000,3.0,74.0,True,2015.0,4743.0,7944.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1141,7250000,2.0,61.0,True,1934.0,3522.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,5.0,False,False,False,False,False
1142,3350000,2.0,38.0,True,1931.0,2126.0,1044.0,False,False,False,False,False,False,False,False,False,False,False,True,3.0,False,False,False,False,False
1143,1835000,1.0,45.0,False,1958.0,2856.0,3480.0,False,False,False,False,False,False,False,False,False,False,False,True,2.7917079600057875,False,False,False,False,False
1144,7850000,3.0,79.0,True,1882.0,2276.0,9000.0,False,False,False,False,False,False,False,True,False,False,True,False,2.0,False,False,False,False,False
1145,2675000,2.0,45.0,False,2003.0,2841.0,8066.0,False,False,False,False,False,False,False,False,False,False,True,False,3.247537527634588,False,False,False,False,False
1146,2440000,2.0,56.0,True,1940.0,4382.0,7476.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1147,6100000,4.0,112.0,True,2020.0,7519.0,7200.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
1148,2250000,2.0,58.0,True,1958.0,3625.0,4800.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
1149,2650000,4.0,81.0,True,2015.0,5012.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,1.0,False,False,False,False,False
1150,3400000,3.0,77.0,True,1961.0,5250.0,9585.0,False,False,False,False,False,False,False,False,True,False,False,False,3.0,False,False,False,False,False
1151,1795000,2.0,45.0,True,2018.0,3174.0,5340.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
1152,4260000,2.0,42.0,True,1934.0,3730.0,7800.0,False,False,False,False,True,False,False,False,False,False,False,False,1.0,False,False,False,False,False
1153,4575000,4.0,68.0,True,1944.0,4976.0,9563.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
1154,1800000,1.0,44.0,True,2008.0,3416.0,6000.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
1155,1845000,1.0,40.0,True,1958.0,2617.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,3.0,False,False,False,True,False
1156,4650000,2.0,42.0,True,1896.0,2091.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,2.0,False,False,False,False,False
1157,3800000,2.0,515.0,True,2020.0,2841.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,1.0,False,False,False,True,False
1158,2500000,3.0,736.0,True,1958.0,4478.0,4188.0,False,False,False,False,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False
1159,1495000,2.0,688.0,True,1971.0,4322.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
1160,6500000,2.0,54.0,True,1913.0,2506.0,6000.0,False,False,False,False,True,False,False,False,False,False,False,False,3.0,False,False,False,True,False
1161,3650000,2.0,53.0,True,2018.0,3291.0,7100.0,False,False,False,False,False,False,False,False,False,False,False,False,8.0,False,False,False,False,False
1162,3550000,2.0,60.0,False,1960.0,3637.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,3.0490611467591435,False,False,False,True,False
1163,1850000,4.0,92.0,True,1955.0,5933.0,1800.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
1164,1825000,3.0,77.0,True,1973.0,4524.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
1165,2300000,2.0,505.0,True,2017.0,3866.0,5628.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
1166,8325000,4.0,87.0,True,1965.0,4361.0,10400.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1167,3500000,2.0,565.0,True,1948.0,2828.0,3000.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
1168,2820000,2.0,39.0,True,1938.0,2488.0,4200.0,False,False,False,False,False,True,False,False,False,False,False,False,3.0,False,False,False,False,False
1169,3950000,2.0,48.0,True,1943.0,3349.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
1170,1600000,2.0,495.0,True,1998.0,3076.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
1171,4025000,2.0,37.0,True,1884.0,2762.0,9900.0,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,True,False,False,False
1172,1845000,2.0,65.0,True,1970.0,4468.0,4200.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,True,False
1173,5575000,2.0,41.0,True,1929.0,2766.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
1174,2780000,1.0,24.0,True,1930.0,1610.0,3096.0,False,False,False,False,False,False,False,False,False,False,False,False,5.0,True,False,False,False,False
1175,7300000,4.0,93.0,False,1982.0,3654.0,10800.0,False,False,False,False,False,False,True,False,False,False,False,False,3.225948349750741,False,False,False,False,False
1176,8550000,3.0,77.0,True,1889.0,3076.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,4.0,False,False,False,False,False
1177,1390000,1.0,365.0,True,1979.0,2897.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,4.0,False,False,False,False,False
1178,4325000,3.0,77.0,True,1978.0,3445.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1179,2000000,2.0,655.0,True,2015.0,4056.0,6981.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1180,1300000,1.0,45.0,True,1969.0,3186.0,4884.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
1181,1395000,1.0,23.0,True,2020.0,1824.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,3.0,True,False,False,False,False
1182,5750000,2.0,56.0,True,1885.0,3657.0,2400.0,False,False,False,False,False,False,False,True,False,False,False,False,3.0,False,False,False,False,False
1183,1995000,2.0,72.0,False,2007.0,4337.0,7248.0,False,False,False,False,False,False,False,False,False,False,False,True,3.2326230572633072,False,False,False,False,False
1184,6335000,3.0,78.0,True,2009.0,3444.0,10560.0,False,False,False,False,True,False,False,False,False,False,False,False,4.0,False,False,False,False,False
1185,2970000,2.0,54.0,True,1952.0,4136.0,5844.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,True,False
1186,1975000,1.0,38.0,False,1958.0,1887.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,2.940671673057711,False,False,False,True,False
1187,3000000,1.0,36.0,False,1929.0,1721.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,2.673809690058185,False,True,False,False,False
1188,1625000,2.0,53.0,True,1956.0,3141.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,True,False,False,False,False
1189,4125000,2.0,48.0,True,1944.0,3752.0,7320.0,False,False,False,False,False,False,True,False,False,False,False,False,6.0,True,False,False,False,False
1190,1050000,1.0,345.0,True,2001.0,2686.0,2532.0,False,False,False,False,False,False,False,False,False,False,True,False,1.0,False,False,False,True,False
1191,3800000,2.0,64.0,True,2014.0,3550.0,5400.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
1192,4350000,2.0,575.0,True,2016.0,3349.0,7350.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
1193,11150000,3.0,89.0,True,1907.0,4753.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,2.0,False,False,False,False,False
1194,3075000,3.0,74.0,True,1950.0,4224.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
1195,7405000,2.0,73.0,True,1931.0,3902.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,5.0,False,False,False,False,False
1196,2550000,4.0,96.0,False,1976.0,5347.0,15000.0,False,False,False,False,False,False,False,False,False,False,False,False,2.2360705533844865,False,False,False,False,False
1197,1630000,3.0,70.0,True,1962.0,4454.0,4668.0,False,False,False,False,False,False,False,False,False,False,False,True,3.0,False,False,False,False,False
1198,2900000,1.0,26.0,False,1930.0,571.0,4200.0,False,False,False,False,True,False,False,False,False,False,False,True,2.0,False,False,False,False,False
1199,2940000,2.0,66.0,True,1950.0,5612.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,3.0,False,False,False,False,False
1200,5200000,3.0,78.0,True,1959.0,3824.0,6600.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1201,3100000,3.0,70.0,True,1955.0,4060.0,8000.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
1202,1650000,3.0,66.0,True,1962.0,4305.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,2.0,False,False,False,False,False
1203,2700000,3.0,74.0,True,1995.0,4278.0,2484.0,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False
1204,3150000,4.0,97.0,True,1971.0,6273.0,11880.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1205,3900000,2.0,605.0,True,2011.0,4203.0,4800.0,False,False,False,False,False,False,False,False,True,False,False,False,4.0,False,False,False,False,False
1206,2195000,3.0,53.0,True,2017.0,3345.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False
1207,2350000,2.0,55.0,True,2014.0,3811.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5.0,False,False,False,False,False
1208,2600000,2.0,475.0,True,2008.0,3659.0,4440.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
1209,9700000,3.0,89.0,True,2012.0,3555.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
1210,4000000,4.0,85.0,True,2016.0,5064.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5.0,False,False,False,False,False
1211,1820000,2.0,573.0,True,1959.0,3285.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
1212,1795000,2.0,55.0,False,2016.0,3102.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,3.598513125986731,False,False,False,False,False
1213,11700000,4.0,115.0,True,2010.0,5152.0,10740.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
1214,7050000,2.0,58.0,True,1906.0,2190.0,18424.0,False,False,False,False,False,False,False,True,False,False,False,False,3.0,False,False,False,False,False
1215,4700000,2.0,68.0,True,1969.0,3744.0,9769.0,False,False,False,False,False,False,True,False,False,False,False,False,3.0,True,False,False,False,False
1216,3900000,3.0,69.0,True,1959.0,2717.0,9240.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,True,False,False,False,False
1217,5795000,2.0,735.0,True,2022.0,3883.0,2400.0,False,False,False,False,False,False,False,False,False,False,True,False,2.0,False,False,False,False,False
